suite,case,instance_seed,algorithm_seed,method,m,n,nnz,rank,coherence,spectrum,rhs,regularization,regularization_ratio,tolerance,success,external_success,precision_status_case,precision_status_correct,status,stop_reason,objective,reference_objective,relative_objective_gap,residual_norm,normal_residual_norm,compatible_backward_error_external,least_squares_backward_error_external,backward_error_external,relative_energy_error_external,reported_accuracy_upper,relative_solution_error,relative_null_component,a_columns,at_columns,total_vector_work,a_block_calls,at_block_calls,total_block_calls,search_vector_work,validation_vector_work,search_block_calls,validation_block_calls,sketch_a_columns,sketch_at_columns,sketch_a_block_calls,sketch_at_block_calls,iterative_a_columns,iterative_at_columns,iterative_a_block_calls,iterative_at_block_calls,gaussian_random_columns,gaussian_random_values,gaussian_random_block_requests,iterations,depth,auxiliary_width,basis_rank,kernel_seconds,a_seconds,at_seconds,orthogonalization_seconds,projected_solve_seconds,validation_seconds,other_seconds,wall_seconds,peak_resident_memory_mib,additional_resident_memory_mib,error
large_sparse_application_v1,Mittelmann_rail582_transpose,160,1000163,amfls,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.888973854983344e-07,,,0.000994433198107512,1.7317231258066053e-12,0.00012611786512864645,9.36715802144897e-12,9.36715802144897e-12,,2.1126335413180655e-11,,,364,364,728,364,364,728,692,36,692,36,0,0,0,0,0,0,0,0,0,0,0,346,346,0,346,1.613812066,0.7600509879999999,0.6941314990000003,0.077953361,0.012584434,0.06848809800000001,0.06909178399999974,1.6313048979936866,564.46484375,8.703125,
large_sparse_application_v1,Mittelmann_rail582_transpose,160,2000166,fixed_rbgk,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.888973854983354e-07,,,0.0009944331981075127,5.002534617452559e-13,0.00012611786512864708,2.7059482876409895e-12,2.7059482876409895e-12,,7.992338230349645e-12,,,578,580,1158,76,76,152,1132,26,126,26,0,0,0,0,0,0,0,0,8,448776,1,63,63,8,565,2.063499013,0.6422028230000001,0.7370187429999999,0.4969617160000003,0.039016694000000005,0.049785831999999995,0.14829903699999963,2.0821088469965616,585.0,21.02734375,
large_sparse_application_v1,Mittelmann_rail582_transpose,160,1000163,lsqr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.888973854983337e-07,,,0.0009944331981075118,5.888979920350721e-12,0.00012611786512864645,3.1854402517937874e-11,3.1854402517937874e-11,,6.538445121852463e-11,,,887,887,1774,887,887,1774,1732,42,1732,42,0,0,0,0,0,0,0,0,0,0,0,866,866,0,866,3.312574891,1.612950644,1.497930537999999,0.0,0.0,0.07572668899999999,0.20169370900000105,3.331113068998093,565.03515625,4.7578125,
large_sparse_application_v1,Mittelmann_rail582_transpose,160,1000163,lsmr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.88897385498335e-07,,,0.0009944331981075125,7.081623160680455e-12,0.00012611786512864664,3.830559412524401e-11,3.830559412524401e-11,,7.807926879196478e-11,,,849,850,1699,849,850,1699,1657,42,1657,42,0,0,0,0,0,0,0,0,0,0,0,828,828,0,828,3.060308804,1.4719029109999997,1.3751245830000005,0.0,0.0,0.066447932,0.21328130999999972,3.075054845001432,565.0625,4.77734375,
large_sparse_application_v1,Mittelmann_rail582_transpose,160,1000163,lsmb,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.88897385498335e-07,,,0.0009944331981075125,7.077603335324443e-12,0.00012611786512864673,3.828385026863826e-11,3.828385026863826e-11,,7.803591608377174e-11,,,849,850,1699,849,850,1699,1657,42,1657,42,0,0,0,0,0,0,0,0,0,0,0,828,828,0,828,3.338196441,1.590943158,1.5209295680000003,0.0,0.0,0.076507862,0.2263237149999997,3.3568180360016413,568.76953125,4.80859375,
large_sparse_application_v1,Mittelmann_rail582_transpose,160,3000166,lsrn,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.888973854983333e-07,,,0.0009944331981075116,3.694209939510231e-12,0.00012611786512864561,1.9982552494748116e-11,1.9982552494748116e-11,,4.202047625776852e-11,,,89,1253,1342,89,126,215,1314,28,187,28,0,1164,0,37,75,75,75,75,1164,65296908,37,75,75,1164,582,4.496362955,0.14811017800000004,1.6357966480000004,0.0,0.173740116,0.049007005,2.5387160130000006,4.5149112429935485,590.4140625,30.1171875,
large_sparse_application_v1,Mittelmann_rail582_transpose,160,4000170,sparse_embedding_lsqr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.888973854983333e-07,,,0.0009944331981075116,7.272482369755244e-12,0.0001261178651286401,3.933798108399623e-11,3.933798108399623e-11,,8.011374566415274e-11,,,53,53,106,53,53,106,80,26,80,26,0,0,0,0,40,40,40,40,0,0,0,40,40,2328,582,0.586854711,0.10281244000000003,0.09438186300000001,0.0,0.230283315,0.046635156,0.15937709299999997,0.6101665409951238,609.859375,49.58203125,
large_sparse_application_v1,Mittelmann_rail582_transpose,160,5000172,spir,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,9.888973854983344e-07,,,0.000994433198107512,8.916507670575612e-11,0.00012611786512872324,4.823076801659064e-10,4.823076801659064e-10,,1.0780719085373751e-09,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,1164,582,0.494936562,0.10850560399999998,0.100198171,0.0,0.184737012,0.003721294,0.10149577500000004,0.513491271995008,591.3515625,31.0703125,
large_sparse_application_v1,Mittelmann_rail582_transpose,160,6000174,fossils,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.888973854983344e-07,,,0.000994433198107512,1.5647814072769245e-14,0.00012611786512864675,8.464144465450286e-14,8.464144465450286e-14,,2.8546482044148466e-12,,,25,25,50,25,25,50,46,4,46,4,0,0,0,0,23,23,23,23,0,0,0,21,1,6984,582,0.923298693,0.043689485,0.043709861,0.0,0.632919621,0.007617736,0.20297972600000003,0.9463852890039561,669.01953125,108.73046875,
large_sparse_application_v1,Mittelmann_rail582_transpose,161,1000164,amfls,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.900831084202886e-07,,,0.0009950291997827443,1.4368571856721643e-12,0.00011954004353957944,7.767527205609881e-12,7.767527205609881e-12,,1.8142229548727804e-11,,,365,365,730,365,365,730,694,36,694,36,0,0,0,0,0,0,0,0,0,0,0,347,347,0,347,1.583859282,0.7471510760000002,0.678022516,0.07594892400000003,0.011973715999999999,0.06818553599999999,0.07076304999999974,1.6258594789978815,564.47265625,8.70703125,
large_sparse_application_v1,Mittelmann_rail582_transpose,161,2000167,fixed_rbgk,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.900831084202893e-07,,,0.0009950291997827447,2.508593859387755e-13,0.0001195400435395781,1.35612441131405e-12,1.35612441131405e-12,,5.519796513403672e-12,,,578,580,1158,76,76,152,1132,26,126,26,0,0,0,0,0,0,0,0,8,448776,1,63,63,8,565,1.553371753,0.4853622970000001,0.5555772810000001,0.367637688,0.0295382,0.03818627,0.1152562869999998,1.5672116820060182,584.98046875,21.01953125,
large_sparse_application_v1,Mittelmann_rail582_transpose,161,1000164,lsqr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.900831084202888e-07,,,0.0009950291997827445,3.658794927310329e-12,0.00011954004353957819,1.9779132833118394e-11,1.9779132833118394e-11,,4.1789671551380905e-11,,,916,916,1832,916,916,1832,1790,42,1790,42,0,0,0,0,0,0,0,0,0,0,0,895,895,0,895,2.556390823,1.2400545989999991,1.1644726800000014,0.0,0.0,0.05102171900000001,0.15186354399999957,2.5679807940032333,568.7578125,4.78125,
large_sparse_application_v1,Mittelmann_rail582_transpose,161,1000164,lsmr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.900831084202878e-07,,,0.0009950291997827439,4.71566357554606e-12,0.0001195400435395779,2.5492474464970896e-11,2.5492474464970896e-11,,5.3031661302780906e-11,,,864,865,1729,864,865,1729,1687,42,1687,42,0,0,0,0,0,0,0,0,0,0,0,843,843,0,843,2.511941921,1.210006911999999,1.1310717900000005,0.0,0.0,0.059697831000000014,0.17086321900000057,2.5264168529974995,568.7578125,4.79296875,
large_sparse_application_v1,Mittelmann_rail582_transpose,161,1000164,lsmb,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.900831084202884e-07,,,0.0009950291997827443,4.7172522487339375e-12,0.00011954004353957801,2.5501062696515898e-11,2.5501062696515898e-11,,5.3049604556080475e-11,,,864,865,1729,864,865,1729,1687,42,1687,42,0,0,0,0,0,0,0,0,0,0,0,843,843,0,843,3.336066398,1.6209739340000002,1.4993896569999992,0.0,0.0,0.07044535800000001,0.21570280700000044,3.3525999690027675,568.73828125,4.78125,
large_sparse_application_v1,Mittelmann_rail582_transpose,161,3000167,lsrn,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.900831084202903e-07,,,0.0009950291997827452,6.670663777873272e-12,0.00011954004353957263,3.606103855747364e-11,3.606103855747364e-11,,7.384225503141401e-11,,,88,1252,1340,88,125,213,1312,28,185,28,0,1164,0,37,74,74,74,74,1164,65296908,37,74,74,1164,582,3.479977507,0.10511517999999995,1.2726788450000015,0.0,0.131590585,0.033056922,1.9705928969999986,3.4943804340000497,590.4296875,26.45703125,
large_sparse_application_v1,Mittelmann_rail582_transpose,161,4000171,sparse_embedding_lsqr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.90083108420292e-07,,,0.000995029199782746,8.53518219439568e-12,0.00011954004353958036,4.61404658451086e-11,4.61404658451086e-11,,9.36728591510089e-11,,,53,53,106,53,53,106,80,26,80,26,0,0,0,0,40,40,40,40,0,0,0,40,40,2328,582,0.581229911,0.08586711200000002,0.08360677300000004,0.0,0.259197153,0.040171952000000004,0.15255887299999993,0.5993178030039417,613.609375,49.62109375,
large_sparse_application_v1,Mittelmann_rail582_transpose,161,5000173,spir,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,9.900831084202888e-07,,,0.0009950291997827445,1.0016484205201284e-10,0.00011954004353986412,5.414825797879564e-10,5.414825797879564e-10,,1.2022401023208705e-09,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,1164,582,0.449507428,0.07913179200000002,0.07608087700000002,0.0,0.179330992,0.003785524,0.11496376699999991,0.4682188720034901,595.06640625,31.08203125,
large_sparse_application_v1,Mittelmann_rail582_transpose,161,6000175,fossils,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.900831084202888e-07,,,0.0009950291997827445,1.4623526058586586e-14,0.00011954004353957804,7.90535326925197e-14,7.90535326925197e-14,,3.0122797452385812e-12,,,25,25,50,25,25,50,46,4,46,4,0,0,0,0,23,23,23,23,0,0,0,21,1,6984,582,0.771477919,0.047237532000000006,0.046456202,0.0,0.551774246,0.007497409,0.1260099389999999,0.7931081790011376,672.69921875,108.71875,
large_sparse_application_v1,Mittelmann_rail582_transpose,162,1000165,amfls,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.89733522287286e-07,,,0.0009948535180051815,7.704835769067e-13,0.00012520710325554963,4.165903929594639e-12,4.165903929594639e-12,,1.0908848591752908e-11,,,368,368,736,368,368,736,700,36,700,36,0,0,0,0,0,0,0,0,0,0,0,350,350,0,350,1.597699023,0.7525481469999996,0.687481584000001,0.07446536299999995,0.012464695000000001,0.06945104399999999,0.07073923399999951,1.6162170239986153,564.49609375,8.734375,
large_sparse_application_v1,Mittelmann_rail582_transpose,162,2000168,fixed_rbgk,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.897335222872842e-07,,,0.0009948535180051806,3.3344849617222737e-13,0.00012520710325554806,1.8029124074237311e-12,1.8029124074237311e-12,,6.2641304523890036e-12,,,578,580,1158,76,76,152,1132,26,126,26,0,0,0,0,0,0,0,0,8,448776,1,63,63,8,565,1.550383819,0.48127926099999996,0.5553147970000001,0.3682414379999999,0.029717256,0.037202642999999994,0.11583106700000026,1.5648915130004752,585.0,21.00390625,
large_sparse_application_v1,Mittelmann_rail582_transpose,162,1000165,lsqr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.897335222872825e-07,,,0.0009948535180051797,6.558200661590197e-12,0.00012520710325554998,3.54593332370239e-11,3.54593332370239e-11,,7.251635897305185e-11,,,896,896,1792,896,896,1792,1750,42,1750,42,0,0,0,0,0,0,0,0,0,0,0,875,875,0,875,2.689586745,1.3174564399999988,1.2078600229999983,0.0,0.0,0.060826484,0.16427028200000304,2.7041616049973527,568.7578125,4.76953125,
large_sparse_application_v1,Mittelmann_rail582_transpose,162,1000165,lsmr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.897335222872849e-07,,,0.000994853518005181,6.817273499453369e-12,0.0001252071032555499,3.686010618748496e-11,3.686010618748496e-11,,7.526184813705027e-11,,,850,851,1701,850,851,1701,1659,42,1659,42,0,0,0,0,0,0,0,0,0,0,0,829,829,0,829,3.369460365,1.6352115510000014,1.5075926249999987,0.0,0.0,0.07538152000000001,0.22665618900000006,3.385302515991498,568.7578125,4.77734375,
large_sparse_application_v1,Mittelmann_rail582_transpose,162,1000165,lsmb,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.897335222872857e-07,,,0.0009948535180051813,6.820385770092522e-12,0.00012520710325554998,3.6876933827780234e-11,3.6876933827780234e-11,,7.529404510486887e-11,,,850,851,1701,850,851,1701,1659,42,1659,42,0,0,0,0,0,0,0,0,0,0,0,829,829,0,829,3.324271552,1.6170358860000003,1.4822309429999978,0.0,0.0,0.076602007,0.22500472300000185,3.342839927005116,568.77734375,4.796875,
large_sparse_application_v1,Mittelmann_rail582_transpose,162,3000168,lsrn,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.897335222872844e-07,,,0.0009948535180051808,2.894046970681439e-13,0.00012520710325555012,1.5647733461102972e-12,1.5647733461102972e-12,,5.791196750734213e-12,,,112,1276,1388,112,149,261,1356,32,229,32,0,1164,0,37,96,96,96,96,1164,65296908,37,96,96,1164,582,3.628452072,0.15274516400000004,1.3291447059999995,0.0,0.144953768,0.04125093100000001,2.001608434,3.643167625996284,590.3828125,26.3828125,
large_sparse_application_v1,Mittelmann_rail582_transpose,162,4000172,sparse_embedding_lsqr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.897335222872842e-07,,,0.0009948535180051806,4.22627675612549e-12,0.00012520710325555188,2.2850925670060933e-11,2.2850925670060933e-11,,4.7698044851140645e-11,,,54,54,108,54,54,108,82,26,82,26,0,0,0,0,41,41,41,41,0,0,0,41,41,2328,582,0.449654364,0.083760937,0.07742122,0.0,0.201052383,0.038705175999999994,0.08741982399999998,0.4610005669965176,613.6171875,49.61328125,
large_sparse_application_v1,Mittelmann_rail582_transpose,162,5000174,spir,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,9.89733522287285e-07,,,0.000994853518005181,6.534914049770276e-11,0.00012520710325556616,3.5333425572545104e-10,3.5333425572545104e-10,,8.25223523012907e-10,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,1164,582,0.358881617,0.07373734500000001,0.071646461,0.0,0.139463501,0.002940446,0.07403430999999999,0.37355854899215046,595.09375,31.078125,
large_sparse_application_v1,Mittelmann_rail582_transpose,162,6000176,fossils,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.89733522287285e-07,,,0.000994853518005181,1.7815952184870515e-14,0.00012520710325555012,9.632852333387211e-14,9.632852333387211e-14,,2.8982978388458554e-12,,,25,25,50,25,25,50,46,4,46,4,0,0,0,0,23,23,23,23,0,0,0,21,1,6984,582,0.722801273,0.03684706899999999,0.036575369,0.0,0.496892698,0.005930424,0.1524861369999999,0.7408957269944949,672.7265625,108.71484375,
large_sparse_application_v1,Mittelmann_rail582_transpose,163,1000166,amfls,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.88859828717565e-07,,,0.0009944143144170667,9.897516280636597e-13,0.0001212020931227821,5.353821185966783e-12,5.353821185966783e-12,,1.3343859148789175e-11,,,367,367,734,367,367,734,698,36,698,36,0,0,0,0,0,0,0,0,0,0,0,349,349,0,349,1.597275464,0.7513965320000006,0.6878734169999998,0.07467308700000005,0.012046192,0.07077168999999998,0.07128623599999954,1.6158667220006464,564.48828125,8.72265625,
large_sparse_application_v1,Mittelmann_rail582_transpose,163,2000169,fixed_rbgk,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.888598287175656e-07,,,0.0009944143144170671,2.3039034511544243e-13,0.00012120209312278118,1.2462406484083285e-12,1.2462406484083285e-12,,5.260758834044144e-12,,,578,580,1158,76,76,152,1132,26,126,26,0,0,0,0,0,0,0,0,8,448776,1,63,63,8,565,1.552692467,0.48906627899999994,0.5578675080000001,0.3631644629999998,0.028545747,0.032441950000000004,0.11404847000000008,1.5662156809994485,585.01953125,21.0,
large_sparse_application_v1,Mittelmann_rail582_transpose,163,1000166,lsqr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.888598287175675e-07,,,0.000994414314417068,8.703042920102702e-12,0.00012120209312277866,4.7076998154760393e-11,4.7076998154760393e-11,,9.547144253127962e-11,,,882,882,1764,882,882,1764,1722,42,1722,42,0,0,0,0,0,0,0,0,0,0,0,861,861,0,861,2.391448591,1.1589429299999985,1.084262093,0.0,0.0,0.05910003500000001,0.1482435680000016,2.4058838589990046,568.765625,4.765625,
large_sparse_application_v1,Mittelmann_rail582_transpose,163,1000166,lsmr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.88859828717567e-07,,,0.0009944143144170678,7.231974485495944e-12,0.00012120209312277925,3.9119610535592904e-11,3.9119610535592904e-11,,7.981078684871291e-11,,,850,851,1701,850,851,1701,1659,42,1659,42,0,0,0,0,0,0,0,0,0,0,0,829,829,0,829,2.237165931,1.0613114389999991,1.0172798359999997,0.0,0.0,0.05483856400000001,0.15857465600000098,2.2526453109894646,568.77734375,4.77734375,
large_sparse_application_v1,Mittelmann_rail582_transpose,163,1000166,lsmb,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.88859828717567e-07,,,0.0009944143144170678,7.2328257055479124e-12,0.00012120209312277927,3.9124215003844264e-11,3.9124215003844264e-11,,7.982012083563678e-11,,,850,851,1701,850,851,1701,1659,42,1659,42,0,0,0,0,0,0,0,0,0,0,0,829,829,0,829,2.360599076,1.1223440390000003,1.0811346190000004,0.0,0.0,0.052745086,0.15712041799999943,2.3748819479951635,568.80859375,4.796875,
large_sparse_application_v1,Mittelmann_rail582_transpose,163,3000169,lsrn,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.88859828717566e-07,,,0.0009944143144170674,7.578823930830276e-12,0.00012120209312278883,4.099580841809071e-11,4.099580841809071e-11,,8.35133764886816e-11,,,88,1252,1340,88,125,213,1312,28,185,28,0,1164,0,37,74,74,74,74,1164,65296908,37,74,74,1164,582,3.682056238,0.136682425,1.360737712000001,0.0,0.147489403,0.042001892,2.037146697999999,3.6950075779895997,590.41796875,26.39453125,
large_sparse_application_v1,Mittelmann_rail582_transpose,163,4000173,sparse_embedding_lsqr,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.888598287175669e-07,,,0.0009944143144170678,4.696490943369256e-12,0.00012120209312277617,2.5404527761680203e-11,2.5404527761680203e-11,,5.281072261242416e-11,,,54,54,108,54,54,108,82,26,82,26,0,0,0,0,41,41,41,41,0,0,0,41,41,2328,582,0.440103446,0.07743180399999998,0.07469355499999997,0.0,0.185933881,0.03600113499999999,0.10204420600000005,0.45174168700759765,613.6171875,49.6015625,
large_sparse_application_v1,Mittelmann_rail582_transpose,163,5000175,spir,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,9.88859828717568e-07,,,0.0009944143144170682,9.29158962715105e-11,0.00012120209312269926,5.026059870643714e-10,5.026059870643714e-10,,1.123685916158733e-09,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,1164,582,0.383557159,0.08409917800000002,0.07746206199999997,0.0,0.142816622,0.003044671,0.07917929700000001,0.3981916420016205,595.09765625,31.07421875,
large_sparse_application_v1,Mittelmann_rail582_transpose,163,6000177,fossils,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.888598287175656e-07,,,0.0009944143144170671,5.303583854555788e-14,0.00012120209312277916,2.868844950285431e-13,2.868844950285431e-13,,3.3819634747037416e-12,,,24,24,48,24,24,48,44,4,44,4,0,0,0,0,22,22,22,22,0,0,0,20,1,6984,582,0.71358355,0.036553631999999996,0.034952525,0.0,0.49369025,0.006019893,0.148387143,0.7311707210028544,672.75390625,108.71484375,
large_sparse_application_v1,Mittelmann_rail582_transpose,164,1000167,amfls,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.890633976597725e-07,,,0.0009945166653504468,2.5250554957917865e-12,0.00011953102107265537,1.3657269102542139e-11,1.3657269102542139e-11,,2.9735786841917827e-11,,,361,361,722,361,361,722,686,36,686,36,0,0,0,0,0,0,0,0,0,0,0,343,343,0,343,1.532240646,0.7123927889999999,0.6663408280000003,0.07030190100000004,0.011653612,0.068507983,0.07155151599999976,1.5502360849932302,564.4375,8.671875,
large_sparse_application_v1,Mittelmann_rail582_transpose,164,2000170,fixed_rbgk,56097,582,402290,582,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,9.890633976597735e-07,,,0.0009945166653504472,4.55970711873101e-13,0.00011953102107265633,2.466209049784046e-12,2.466209049784046e-12,,7.727559272684572e-12,,,578,580,1158,76,76,152,1132,26,126,26,0,0,0,0,0,0,0,0,8,448776,1,63,63,8,565,1.5372682,0.4853156179999999,0.558107396,0.351375175,0.029427403,0.035330835000000005,0.11304260800000017,1.5515285889996449,588.8203125,24.76171875,
